trade_date,wind_code,open,high,low,close,volume,amt
2022-09-21,01698.HK,17.165,17.451,17.165,17.375,396800.0,7212858.0
2022-09-22,01698.HK,16.21,16.5,16.21,16.4,102900.0,1768494.0
2022-09-23,01698.HK,16.21,16.21,15.93,15.96,44900.0,758110.0
2022-09-26,01698.HK,15.6,15.68,15.47,15.64,43400.0,709520.0
2022-09-27,01698.HK,15.58,15.6,15.51,15.6,83100.0,1357852.0
2022-09-28,01698.HK,15.03,15.03,14.91,14.97,92400.0,1452202.0
2022-09-29,01698.HK,15.45,15.54,15.39,15.39,82500.0,1339800.0
2022-09-30,01698.HK,15.12,15.2,15.12,15.14,40900.0,650732.0
2022-10-03,01698.HK,15.35,15.35,15.24,15.24,18100.0,290574.0
2022-10-05,01698.HK,16.59,16.59,16.33,16.44,497300.0,8542266.0
2022-10-06,01698.HK,16.48,16.5,16.38,16.5,41600.0,717410.0
2022-10-07,01698.HK,16.5,16.69,16.36,16.52,187700.0,3253128.0
2022-10-10,01698.HK,16.08,16.08,15.66,15.77,384700.0,6405280.0
2022-10-11,01698.HK,15.22,15.22,14.97,14.97,122200.0,1932484.0
2022-10-12,01698.HK,14.88,14.88,14.72,14.84,66000.0,1025926.0
2022-10-13,01698.HK,14.59,14.67,14.42,14.42,91200.0,1397780.0
2022-10-14,01698.HK,14.69,14.97,14.69,14.78,266700.0,4141768.0
2022-10-17,01698.HK,14.63,14.65,14.3,14.63,23200.0,353616.0
2022-10-18,01698.HK,14.69,15.07,14.59,15.07,28400.0,439412.0
2022-10-19,01698.HK,14.99,14.99,14.59,14.59,21900.0,340068.0
2022-10-20,01698.HK,14.44,14.48,14.28,14.42,54600.0,824918.0
2022-10-21,01698.HK,14.59,14.88,14.32,14.86,150200.0,2334114.0
2022-10-24,01698.HK,14.53,14.53,12.68,12.82,98400.0,1383380.0
2022-10-25,01698.HK,13.08,13.64,13.06,13.56,27900.0,393152.0
2022-10-26,01698.HK,13.64,14.21,13.64,14.02,7500.0,109890.0
2022-10-27,01698.HK,14.32,14.32,13.6,13.62,6500.0,94824.0
2022-10-28,01698.HK,13.6,13.75,13.16,13.16,12500.0,175598.0
2022-10-31,01698.HK,13.35,13.35,13.33,13.35,1000.0,13982.0
2022-11-01,01698.HK,13.45,14.19,13.45,14.17,13800.0,203048.0
2022-11-02,01698.HK,14.17,14.17,14.17,14.17,,
2022-11-03,01698.HK,14.17,14.17,13.37,13.45,24400.0,350918.0
2022-11-04,01698.HK,13.83,14.7,13.83,14.44,20500.0,309684.0
2022-11-07,01698.HK,14.44,15.35,14.44,15.26,5400.0,86118.0
2022-11-08,01698.HK,14.78,14.78,14.78,14.78,,
2022-11-09,01698.HK,14.9,14.9,14.27,14.3,105119.0,1579066.0
2022-11-10,01698.HK,13.85,13.85,13.64,13.75,13200.0,190702.0
2022-11-11,01698.HK,14.69,15.26,14.61,14.95,8200.0,126564.0
2022-11-14,01698.HK,15.77,16.55,15.77,16.21,30900.0,526374.0
2022-11-15,01698.HK,16.23,17.16,16.21,16.67,35900.0,629296.0
2022-11-16,01698.HK,20.36,22.22,19.88,21.5,465100.0,10397860.0
2022-11-17,01698.HK,19.93,20.03,18.96,19.64,221500.0,4475510.0
2022-11-18,01698.HK,21.5,22.6,21.22,21.27,329400.0,7541700.0
2022-11-21,01698.HK,21.07,21.17,20.41,20.45,93000.0,2025745.0
2022-11-22,01698.HK,20.74,21.22,20.45,20.69,51900.0,1125440.0
2022-11-23,01698.HK,20.88,21.41,20.65,21.27,97800.0,2150460.0
2022-11-24,01698.HK,21.55,22.74,21.36,21.6,66400.0,1527325.0
2022-11-25,01698.HK,21.98,21.98,20.98,21.6,73100.0,1651670.0
2022-11-28,01698.HK,20.26,21.12,20.22,20.84,39600.0,856655.0
2022-11-29,01698.HK,22.98,23.6,22.55,23.46,225600.0,5490685.0
2022-11-30,01698.HK,24.03,24.98,23.98,24.94,166600.0,4294410.0
2022-12-01,01698.HK,25.75,26.27,25.22,25.56,194400.0,5287330.0
2022-12-02,01698.HK,25.13,25.75,24.98,25.7,112000.0,2990735.0
2022-12-05,01698.HK,26.89,29.18,26.89,28.66,231400.0,6880840.0
2022-12-06,01698.HK,27.8,28.61,27.75,28.13,262700.0,7817545.0
2022-12-07,01698.HK,28.56,28.61,26.7,27.65,123200.0,3579735.0
2022-12-08,01698.HK,27.75,28.61,26.94,28.51,136600.0,4022126.0
2022-12-09,01698.HK,29.28,30.66,29.28,30.52,157200.0,4979745.0
2022-12-12,01698.HK,30.563,30.944,29.752,30.181,56200.0,1788165.0
2022-12-13,01698.HK,28.894,28.894,27.75,28.799,79100.0,2377215.0
2022-12-14,01698.HK,28.608,29.133,28.417,28.703,53000.0,1594635.0
2022-12-15,01698.HK,29.18,29.371,27.845,27.845,67200.0,2033110.0
2022-12-16,01698.HK,27.893,29.276,27.893,28.751,31700.0,948460.0
2022-12-19,01698.HK,29.895,30.897,28.989,29.609,62000.0,1945015.0
2022-12-20,01698.HK,30.134,30.372,29.133,29.943,143300.0,4468332.0
2022-12-21,01698.HK,29.419,30.468,29.18,29.371,40600.0,1255130.0
2022-12-22,01698.HK,30.944,32.899,30.944,32.422,228800.0,7682920.0
2022-12-23,01698.HK,30.897,31.469,30.611,30.754,51800.0,1685660.0
2022-12-28,01698.HK,30.992,31.23,30.515,30.754,62700.0,2025315.0
2022-12-29,01698.HK,29.371,29.562,28.56,29.037,58900.0,1781295.0
2022-12-30,01698.HK,30.658,31.421,30.42,31.087,75400.0,2436225.0
2023-01-03,01698.HK,31.278,31.278,29.8,30.992,35400.0,1133070.0
2023-01-04,01698.HK,31.66,34.187,31.612,34.187,169700.0,5846070.0
2023-01-05,01698.HK,34.33,34.95,33.376,34.33,130000.0,4669685.0
2023-01-06,01698.HK,33.662,33.71,32.327,32.804,78368.0,2717258.0
2023-01-09,01698.HK,33.614,34.806,32.518,34.806,149500.0,5290660.0
2023-01-10,01698.HK,32.995,33.09,32.327,32.327,159900.0,5467575.0
2023-01-11,01698.HK,32.899,33.901,31.946,32.232,74900.0,2572215.0
2023-01-12,01698.HK,32.041,32.232,30.992,31.326,81800.0,2714675.0
2023-01-13,01698.HK,31.326,32.613,31.183,32.518,21800.0,729595.0
2023-01-16,01698.HK,32.518,33.853,32.518,33.376,109300.0,3838355.0
2023-01-17,01698.HK,34.091,34.091,32.279,32.947,74200.0,2547100.0
2023-01-18,01698.HK,31.898,32.279,30.992,32.136,89800.0,3008500.0
2023-01-19,01698.HK,31.23,31.469,30.611,30.944,64300.0,2090985.0
2023-01-20,01698.HK,31.374,31.85,30.515,31.469,86700.0,2829640.0
2023-01-26,01698.HK,31.564,32.613,31.517,32.613,64800.0,2185875.0
2023-01-27,01698.HK,33.09,34.33,32.995,33.71,101900.0,3610265.0
2023-01-30,01698.HK,32.47,32.852,30.229,31.326,192700.0,6338170.0
2023-01-31,01698.HK,30.849,30.992,30.134,30.754,91027.0,2906417.0
2023-02-01,01698.HK,31.278,31.946,30.849,31.755,48300.0,1596260.0
2023-02-02,01698.HK,32.661,33.567,32.279,32.279,100398.0,3444856.0
2023-02-03,01698.HK,32.613,33.138,31.993,32.709,58900.0,2002730.0
2023-02-06,01698.HK,31.087,31.517,30.944,30.992,40500.0,1328490.0
2023-02-07,01698.HK,31.183,31.374,30.801,31.183,16600.0,542845.0
2023-02-08,01698.HK,31.421,31.517,30.515,30.706,49900.0,1618895.0
2023-02-09,01698.HK,31.23,32.518,31.183,32.375,56600.0,1906415.0
2023-02-10,01698.HK,31.898,31.898,31.135,31.374,31000.0,1017935.0
2023-02-13,01698.HK,30.468,31.135,30.086,30.706,32900.0,1060145.0
2023-02-14,01698.HK,31.087,31.564,31.04,31.278,22600.0,741340.0
2023-02-15,01698.HK,31.278,31.278,30.42,30.801,24000.0,775145.0
2023-02-16,01698.HK,31.183,32.613,30.897,31.946,57600.0,1931257.0
