trade_date,wind_code,open,high,low,close,volume,amt
2021-02-05,01024.HK,330.124,336.961,293.009,293.009,119899748.0,37547101403.0
2021-02-08,01024.HK,294.8,302.8,276.4,295.9,28700114.0,8500619673.0
2021-02-09,01024.HK,301.8,343.8,300.8,342.4,38036864.0,12880523847.0
2021-02-10,01024.HK,358.3,388.7,356.5,387.7,25460855.0,9747054457.0
2021-02-11,01024.HK,379.9,391.5,369.2,388.7,9706512.0,3820016391.0
2021-02-16,01024.HK,394.2,408.1,389.7,393.6,18593677.0,7522672648.0
2021-02-17,01024.HK,392.6,405.3,379.0,405.3,12038231.0,4876114431.0
2021-02-18,01024.HK,405.5,407.3,379.0,384.4,12469470.0,4995254958.0
2021-02-19,01024.HK,377.0,386.8,354.0,379.0,18155131.0,6871741898.0
2021-02-22,01024.HK,387.7,392.6,369.0,369.0,22708535.0,8803570843.0
2021-02-23,01024.HK,356.3,359.4,341.8,349.7,17419667.0,6320326711.0
2021-02-24,01024.HK,351.6,355.1,317.4,319.6,16989699.0,5668920429.0
2021-02-25,01024.HK,332.3,337.4,322.3,331.3,8412718.0,2840668449.0
2021-02-26,01024.HK,310.2,318.4,297.9,301.6,22520220.0,7037672000.0
2021-03-01,01024.HK,313.3,317.2,295.2,306.5,9949607.0,3104594755.0
2021-03-02,01024.HK,327.2,332.1,308.6,311.6,7681023.0,2504219222.0
2021-03-03,01024.HK,313.1,315.7,307.3,309.8,3593400.0,1138372350.0
2021-03-04,01024.HK,302.2,302.2,283.2,292.6,11099200.0,3295233843.0
2021-03-05,01024.HK,286.4,288.1,275.4,278.4,8328260.0,2388649365.0
2021-03-08,01024.HK,281.9,285.0,257.7,259.8,13089444.0,3557870517.0
2021-03-09,01024.HK,255.5,274.3,244.2,265.7,10489951.0,2807953270.0
2021-03-10,01024.HK,292.2,292.2,268.0,271.7,7276653.0,2080474717.0
2021-03-11,01024.HK,278.4,302.2,277.0,300.6,10698016.0,3223962649.0
2021-03-12,01024.HK,313.9,315.5,291.3,296.9,13186099.0,4088053797.0
2021-03-15,01024.HK,297.5,302.8,280.3,282.9,6105491.0,1793020915.0
2021-03-16,01024.HK,291.8,300.8,290.7,295.7,3999594.0,1208967982.0
2021-03-17,01024.HK,295.0,310.0,294.0,305.1,6087852.0,1897952994.0
2021-03-18,01024.HK,311.6,319.4,307.9,310.4,6054837.0,1946414743.0
2021-03-19,01024.HK,306.7,310.0,295.0,308.4,9709007.0,3040230391.0
2021-03-22,01024.HK,303.8,311.8,302.0,307.5,2522977.0,792041171.0
2021-03-23,01024.HK,309.0,310.4,285.2,294.2,6801931.0,2047560975.0
2021-03-24,01024.HK,284.6,285.2,255.3,258.8,16342120.0,4403016082.0
2021-03-25,01024.HK,247.1,264.5,242.4,259.8,9701115.0,2518206451.0
2021-03-26,01024.HK,264.7,283.0,264.7,273.5,5647878.0,1583332144.0
2021-03-29,01024.HK,266.8,268.2,253.0,259.4,7370452.0,1950507163.0
2021-03-30,01024.HK,261.8,265.7,257.3,257.7,3199054.0,852798985.0
2021-03-31,01024.HK,265.7,274.3,261.2,263.7,5227198.0,1427091097.0
2021-04-01,01024.HK,268.8,279.3,265.9,278.4,5798932.0,1624485833.0
2021-04-07,01024.HK,279.1,281.1,264.5,268.4,5195612.0,1437447392.0
2021-04-08,01024.HK,263.7,270.0,261.8,266.1,3380116.0,919588378.0
2021-04-09,01024.HK,267.4,272.7,266.1,270.0,3325368.0,917309147.0
2021-04-12,01024.HK,270.5,271.5,257.8,261.4,3640294.0,969843450.0
2021-04-13,01024.HK,261.6,262.1,250.0,253.2,3602578.0,934957803.0
2021-04-14,01024.HK,254.9,267.0,252.0,254.1,5673768.0,1501905656.0
2021-04-15,01024.HK,253.9,255.3,229.5,234.4,15966745.0,3869601397.0
2021-04-16,01024.HK,231.3,238.3,231.3,236.4,5198280.0,1251717489.0
2021-04-19,01024.HK,236.4,242.2,230.9,241.0,5356299.0,1307155574.0
2021-04-20,01024.HK,237.3,243.0,235.4,240.3,3187195.0,782349503.0
2021-04-21,01024.HK,234.8,235.2,227.0,231.5,7760005.0,1830579997.0
2021-04-22,01024.HK,235.2,240.9,234.4,239.9,4918038.0,1196296515.0
2021-04-23,01024.HK,241.2,251.8,240.3,250.8,8040600.0,2050013460.0
2021-04-26,01024.HK,257.7,270.9,256.7,268.0,10670317.0,2897857505.0
2021-04-27,01024.HK,266.2,271.5,262.5,267.6,4475189.0,1224688798.0
2021-04-28,01024.HK,267.6,270.0,264.9,267.0,1748764.0,478117319.0
2021-04-29,01024.HK,267.4,272.7,264.9,266.2,1707758.0,468767351.0
2021-04-30,01024.HK,263.7,264.7,252.8,256.9,3936380.0,1029587815.0
2021-05-03,01024.HK,256.9,258.2,247.1,252.8,2489482.0,638116737.0
2021-05-04,01024.HK,251.4,253.9,249.4,253.6,1172317.0,302920267.0
2021-05-05,01024.HK,250.0,253.2,247.3,251.0,1847660.0,474362037.0
2021-05-06,01024.HK,251.6,254.9,249.3,252.6,3411837.0,879054899.0
2021-05-07,01024.HK,253.9,253.9,236.6,238.5,5671340.0,1400251736.0
2021-05-10,01024.HK,238.5,240.3,230.7,234.2,4166767.0,997600547.0
2021-05-11,01024.HK,223.7,225.4,214.9,221.9,9878876.0,2222811931.0
2021-05-12,01024.HK,230.5,232.1,227.0,230.7,6226367.0,1467595585.0
2021-05-13,01024.HK,223.3,223.7,214.9,215.9,5941677.0,1323986976.0
2021-05-14,01024.HK,214.9,217.8,208.2,216.6,5333048.0,1166984295.0
2021-05-17,01024.HK,220.5,222.5,217.8,220.0,2223662.0,499598020.0
2021-05-18,01024.HK,222.7,223.7,220.0,222.1,2206291.0,501056577.0
2021-05-20,01024.HK,220.3,223.1,215.3,221.5,4323954.0,972026540.0
2021-05-21,01024.HK,226.0,234.8,223.7,234.2,7799573.0,1852700504.0
2021-05-24,01024.HK,229.7,230.1,222.9,226.8,3614251.0,836867021.0
2021-05-25,01024.HK,216.8,216.8,200.2,200.8,22334690.0,4662055863.0
2021-05-26,01024.HK,200.2,203.0,193.9,200.0,12732060.0,2576700790.0
2021-05-27,01024.HK,199.4,201.6,195.5,200.0,11821037.0,2410015838.0
2021-05-28,01024.HK,197.9,202.6,195.3,195.7,4358602.0,884477701.0
2021-05-31,01024.HK,195.7,198.3,185.8,189.8,9411529.0,1820281149.0
2021-06-01,01024.HK,190.1,209.6,190.1,207.3,14516328.0,3038168304.0
2021-06-02,01024.HK,211.7,213.7,203.9,207.3,7241773.0,1546984213.0
2021-06-03,01024.HK,207.3,211.0,199.6,201.4,6740214.0,1413453209.0
2021-06-04,01024.HK,199.6,201.6,195.3,201.6,7211019.0,1479176075.0
2021-06-07,01024.HK,201.2,209.6,195.3,202.0,5583834.0,1159053858.0
2021-06-08,01024.HK,202.0,203.0,197.7,200.2,2511399.0,512875228.0
2021-06-09,01024.HK,200.2,200.2,195.7,198.7,3786222.0,762916457.0
2021-06-10,01024.HK,199.2,202.0,197.3,199.8,1937800.0,397202791.0
2021-06-11,01024.HK,202.2,204.3,196.9,203.9,5637992.0,1165877725.0
2021-06-15,01024.HK,202.2,203.2,195.7,201.0,5027840.0,1021773239.0
2021-06-16,01024.HK,199.2,200.6,193.4,196.9,5832379.0,1169338007.0
2021-06-17,01024.HK,195.2,195.2,184.0,186.1,9962936.0,1905964572.0
2021-06-18,01024.HK,187.8,190.4,183.8,187.5,5225783.0,998877553.0
2021-06-21,01024.HK,185.1,190.9,184.6,188.7,4146426.0,802338425.0
