trade_date,wind_code,open,high,low,close,volume,amt
2015-12-01,00177.HK,5.54,5.62,5.49,5.55,4259300.0,43416905.0
2015-12-02,00177.HK,5.5,5.74,5.5,5.65,3431940.0,35708263.0
2015-12-03,00177.HK,5.64,5.69,5.61,5.64,1352556.0,14030456.0
2015-12-04,00177.HK,5.55,5.67,5.55,5.63,2930528.0,30210165.0
2015-12-07,00177.HK,5.62,5.67,5.57,5.65,1870579.0,19391837.0
2015-12-08,00177.HK,5.59,5.66,5.58,5.61,2983708.0,30771716.0
2015-12-09,00177.HK,5.61,5.61,5.54,5.56,2509809.0,25749173.0
2015-12-10,00177.HK,5.55,5.65,5.53,5.57,2449656.0,25050109.0
2015-12-11,00177.HK,5.59,5.61,5.49,5.49,3723451.0,37870066.0
2015-12-14,00177.HK,5.43,5.52,5.4,5.46,4359724.0,43894378.0
2015-12-15,00177.HK,5.45,5.51,5.45,5.5,3006146.0,30313135.0
2015-12-16,00177.HK,5.56,5.56,5.46,5.5,2507996.0,25320367.0
2015-12-17,00177.HK,5.51,5.51,5.43,5.46,2033261.0,20409536.0
2015-12-18,00177.HK,5.4,5.45,5.36,5.37,4669043.0,46193512.0
2015-12-21,00177.HK,5.36,5.5,5.34,5.45,3154163.0,31435960.0
2015-12-22,00177.HK,5.46,5.59,5.41,5.58,2229529.0,22655885.0
2015-12-23,00177.HK,5.5,5.61,5.49,5.61,1328916.0,13576196.0
2015-12-24,00177.HK,5.62,5.62,5.53,5.59,1148259.0,11793734.0
2015-12-28,00177.HK,5.61,5.61,5.51,5.53,1741483.0,17704263.0
2015-12-29,00177.HK,5.56,5.57,5.54,5.56,1498780.0,15285025.0
2015-12-30,00177.HK,5.59,5.63,5.5,5.61,2528000.0,25912520.0
2015-12-31,00177.HK,5.59,5.69,5.59,5.69,1096519.0,11416568.0
2016-01-04,00177.HK,5.7,5.71,5.45,5.51,1752083.0,17846309.0
2016-01-05,00177.HK,5.44,5.49,5.28,5.32,2598641.0,25652952.0
2016-01-06,00177.HK,5.36,5.42,5.26,5.38,2217845.0,21864079.0
2016-01-07,00177.HK,5.32,5.32,5.13,5.15,2853512.0,27143720.0
2016-01-08,00177.HK,5.17,5.18,5.06,5.08,3165797.0,29604132.0
2016-01-11,00177.HK,4.9,5.01,4.88,4.88,3790637.0,34575996.0
2016-01-12,00177.HK,4.85,5.03,4.85,4.91,2697700.0,24402719.0
2016-01-13,00177.HK,4.91,5.01,4.91,4.94,1371291.0,12488238.0
2016-01-14,00177.HK,4.85,4.9,4.85,4.88,1092000.0,9803750.0
2016-01-15,00177.HK,4.85,4.96,4.75,4.93,3876276.0,34969685.0
2016-01-18,00177.HK,4.88,4.88,4.7,4.71,3913305.0,34489435.0
2016-01-19,00177.HK,4.69,4.82,4.69,4.78,3200505.0,27973245.0
2016-01-20,00177.HK,4.73,4.81,4.73,4.76,4921696.0,43056636.0
2016-01-21,00177.HK,4.65,4.78,4.63,4.65,3590552.0,30992802.0
2016-01-22,00177.HK,4.76,4.85,4.74,4.82,3870967.0,33978508.0
2016-01-25,00177.HK,4.82,4.92,4.82,4.91,3226700.0,28776859.0
2016-01-26,00177.HK,4.84,4.89,4.74,4.81,9187696.0,81006792.0
2016-01-27,00177.HK,4.89,4.97,4.75,4.96,8136000.0,72419280.0
2016-01-28,00177.HK,4.85,5.04,4.79,5.03,5799183.0,52353255.0
2016-01-29,00177.HK,5.19,5.19,4.89,5.06,7076872.0,64898354.0
2016-02-01,00177.HK,5.02,5.27,4.96,5.26,8629264.0,81088906.0
2016-02-02,00177.HK,5.21,5.24,5.14,5.2,5199955.0,49648242.0
2016-02-03,00177.HK,5.13,5.16,5.07,5.14,5599914.0,52791995.0
2016-02-04,00177.HK,5.07,5.24,5.07,5.18,2258878.0,21327319.0
2016-02-05,00177.HK,5.16,5.2,5.11,5.12,2672000.0,25275152.0
2016-02-11,00177.HK,5.31,5.38,5.05,5.16,4597654.0,43311799.0
2016-02-12,00177.HK,5.11,5.12,5.02,5.03,3250000.0,30156703.0
2016-02-15,00177.HK,5.05,5.15,5.05,5.14,3409116.0,31957630.0
2016-02-16,00177.HK,5.08,5.24,5.08,5.22,4357326.0,41472279.0
2016-02-17,00177.HK,5.16,5.21,5.05,5.07,5875435.0,55132127.0
2016-02-18,00177.HK,5.07,5.2,5.07,5.17,3879990.0,36644832.0
2016-02-19,00177.HK,5.11,5.18,5.11,5.18,2730250.0,25801313.0
2016-02-22,00177.HK,5.13,5.21,5.12,5.17,2844657.0,26983593.0
2016-02-23,00177.HK,5.12,5.18,5.12,5.14,4016407.0,37957198.0
2016-02-24,00177.HK,5.11,5.16,5.04,5.06,3676780.0,34233181.0
2016-02-25,00177.HK,5.04,5.11,4.94,4.95,3058647.0,28176334.0
2016-02-26,00177.HK,4.98,5.09,4.92,5.09,3746464.0,34390324.0
2016-02-29,00177.HK,5.12,5.12,4.97,4.97,4188310.0,38455503.0
2016-03-01,00177.HK,5.02,5.34,5.02,5.21,4745000.0,44938036.0
2016-03-02,00177.HK,5.32,5.39,5.19,5.37,4544116.0,44124022.0
2016-03-03,00177.HK,5.37,5.42,5.25,5.33,3406521.0,33252477.0
2016-03-04,00177.HK,5.27,5.34,5.23,5.26,3077071.0,29813702.0
2016-03-07,00177.HK,5.25,5.29,5.22,5.25,2547261.0,24511688.0
2016-03-08,00177.HK,5.19,5.19,5.1,5.15,6259501.0,59083512.0
2016-03-09,00177.HK,5.16,5.22,5.14,5.21,2053000.0,19537325.0
2016-03-10,00177.HK,5.22,5.25,5.2,5.24,2288001.0,21955769.0
2016-03-11,00177.HK,5.24,5.33,5.22,5.32,2411985.0,23437735.0
2016-03-14,00177.HK,5.33,5.45,5.31,5.45,3250246.0,32204060.0
2016-03-15,00177.HK,5.46,5.46,5.31,5.41,2372000.0,23439188.0
2016-03-16,00177.HK,5.44,5.44,5.33,5.38,1463000.0,14401630.0
2016-03-17,00177.HK,5.39,5.44,5.38,5.43,4611246.0,45836282.0
2016-03-18,00177.HK,5.44,5.63,5.44,5.56,5032393.0,51298973.0
2016-03-21,00177.HK,5.56,5.7,5.53,5.65,4497400.0,46714932.0
2016-03-22,00177.HK,5.63,5.66,5.5,5.53,2776456.0,28313320.0
2016-03-23,00177.HK,5.56,5.56,5.43,5.46,2600000.0,26113350.0
2016-03-24,00177.HK,5.46,5.62,5.36,5.52,3578079.0,36155592.0
2016-03-29,00177.HK,5.53,5.56,5.4,5.5,3416800.0,34392984.0
2016-03-30,00177.HK,5.53,5.62,5.4,5.59,7114800.0,71927228.0
